id,root,number,sense,salish,nicodemus,symbol,english,grammar,crossref,variant,cognate,editnote,userId,createdAt,updatedAt
"1043","'?'n''","2","3","'s+?'n'=álpq?'","'sch''nalpqw'","'//'","'cowbell. (lit. that (ball that strikes a bell) which is hung to the (anterior portion of the) neck)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.313+00:00'","'2020-08-14T20:52:00.313+00:00'"
"1044","'?'n''","2","4","'s+n+?'n'=í?n'","'snch'nichn'","''","'ammunition, cartridge. (lit. ball on the back)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.32+00:00'","'2020-08-14T20:52:00.32+00:00'"
"1045","'?'n''","2","5","'t+?'én'=g?l'","'tch'e'ngul'","''","'person (...with bulging stomach), stomach (person with bulging...).'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.332+00:00'","'2020-08-14T20:52:00.332+00:00'"
"1046","'?'n''","2","6","'at+?'án'=qn'","'atch'a'nqn'","''","'Afro (hairdo), bouffant. (lit. H/h hair is puffed out)'","'vi., adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.335+00:00'","'2020-08-14T20:52:00.335+00:00'"
"1047","'?'n''","2","7","'?s+n+?'en'=ípn'","'chsnch'e'nipn'","''","'padlocks, deadlock.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.341+00:00'","'2020-08-14T20:52:00.341+00:00'"
"1048","'?'n''","2","8","'n+?ilk'?=elg?es+n a sn+?'n'=í?n?'","''nilk'welgwesn a snch'n'ichn''","'§'","'caisson. (lit. storage (box) for ammunition)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.346+00:00'","'2020-08-14T20:52:00.346+00:00'"
"1049","'?'px?'","0","1","'?'epx?'","'ch'epkhw'","'?'","'trap, He (mouse) was trapped.  (lit. it was trapped)'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.354+00:00'","'2020-08-14T20:52:00.354+00:00'"
"1050","'?'p''","0","1","'?'ip''","'ch'ip''","'?'","'pinch.'","'stem vt.'","''","''","null","null","1","'2020-08-14T20:52:00.359+00:00'","'2020-08-14T20:52:00.359+00:00'"
"1051","'?'p''","0","2","'?'ip'+?'ep'+t'","'ch'ip'ch'ep't'","''","'dawdles, dilatory. (lit. he is slow)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.37+00:00'","'2020-08-14T20:52:00.37+00:00'"
"1052","'?'p''","0","3","'?'ip[']+m+ncut'","'ch'ipmntsut'","''","'dawdles, loiters. (lit. he pinched himself)'","'adj.'","':[xref c'p']'","''","null","null","1","'2020-08-14T20:52:00.377+00:00'","'2020-08-14T20:52:00.377+00:00'"
"1053","'?'p'x?'","0","1","'?'ép'x?'","'ch'ep'khw'","'?'","'click, clip.'","'stem vt.'","''","''","null","null","1","'2020-08-14T20:52:00.391+00:00'","'2020-08-14T20:52:00.391+00:00'"
"1054","'?'p'x?'","0","2","'?'p'ux?'","'ch'p'ukhw!'","''","'click. (lit. It went click)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.401+00:00'","'2020-08-14T20:52:00.401+00:00'"
"1055","'?'p'x?'","0","3","'?'p'x?+mín+n'","'ch'p'khuminn'","''","'clip, pliers, pinchers. (lit. a device for fastening)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.41+00:00'","'2020-08-14T20:52:00.41+00:00'"
"1056","'?'p'x?'","0","4","'?'p'+?'p'x?+m'ín'+n''","'ch'p'ch'p'khu'mi'n'n'","''","'clippers, scissors. (lit. instrument for clipping)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.42+00:00'","'2020-08-14T20:52:00.42+00:00'"
"1057","'?'p'x?'","0","5","'t+?'p'x?+mín+n'","'tch'p'khuminn'","''","'clothespin. (lit. a clip for fastening clothes on a line)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.428+00:00'","'2020-08-14T20:52:00.428+00:00'"
"1058","'?'p'x?'","0","6","'?'ép'x??n'","'ch'ep'khwn'","'?'","'clip. (lit. I clipped it (paper, etc)'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.437+00:00'","'2020-08-14T20:52:00.437+00:00'"
"1059","'?'p'x?'","0","7","'?'ep'x??nt?s'","'ch'ep'khwnts'","''","'clip, trim (off).'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.445+00:00'","'2020-08-14T20:52:00.445+00:00'"
"1060","'?'p'x?'","0","8","'?'ép'x??nt?s'","'ch'ep'khwnts'","''","'clipped (he...it).'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.451+00:00'","'2020-08-14T20:52:00.451+00:00'"
"1061","'?'r'","1","1","'?'ar'","'ch'ar'","'?'","'swim. (referring to an animal)'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.459+00:00'","'2020-08-14T20:52:00.459+00:00'"
"1062","'?'r'","1","2","'?'ar+p'","'ch'arp'","''","'animal swims.'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.464+00:00'","'2020-08-14T20:52:00.464+00:00'"
"1063","'?'r'","1","3","'?'ar+p'","'ch'arp'","''","'to swim (referring to an animal).'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.474+00:00'","'2020-08-14T20:52:00.474+00:00'"
"1064","'?'r'","1","4","'hn+?'ar+p'","'hnch'arp'","''","'He (animal) swam.'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.481+00:00'","'2020-08-14T20:52:00.481+00:00'"
"1065","'?'r'","1","5","'s+n+?'ar+p'","'snch'arp'","''","'to swim. (animal).'","'v.'","''","''","null","null","1","'2020-08-14T20:52:00.487+00:00'","'2020-08-14T20:52:00.487+00:00'"
"1066","'?'r'","2","1","'?'ar'","'ch'ar'","'?'","'cut. (light or flimsey objects with shears)'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.497+00:00'","'2020-08-14T20:52:00.497+00:00'"
"1067","'?'r'","2","2","'a n+?'ar=úl'mx?'","'anch'aru'lmkhw'","''","'trench, channel, dike, furrow, groove.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.501+00:00'","'2020-08-14T20:52:00.501+00:00'"
"1068","'?'r'","2","3","'hn+n+?'ar=úl'umx?'","'hnnch'aru'lumkhw'","''","'ditch, trench. (lit. It is my trench cut in the earth)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.504+00:00'","'2020-08-14T20:52:00.504+00:00'"
"1069","'?'r'","2","4","'ni??'+?'ar'=ál'q?'","'Ni'ch'ch'a'ra'lqw'","'§'","'Sanders, Idaho. (lit. a cut in the woods)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.517+00:00'","'2020-08-14T20:52:00.517+00:00'"
"1070","'?'rp''","0","1","'?'ar'p'=qin'=?t'","'ch'a'rp'qi'ncht'","'//'","'ring (for the finger).'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.521+00:00'","'2020-08-14T20:52:00.521+00:00'"
"1071","'?'rp''","0","2","'s+can+?'arp'=áx?n'","'stsanch'arp'aqhn'","''","'corona. (lit. ring around the armpits or ring around the planet, star, or moon)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.528+00:00'","'2020-08-14T20:52:00.528+00:00'"
"1072","'?'rw'","0","1","'s+t+?'érw+um'","'stch'erwum'","'?'","'pray, prayer.'","'vi., n.'","'[xref ?'??]'","''","null","null","1","'2020-08-14T20:52:00.542+00:00'","'2020-08-14T20:52:00.542+00:00'"
"1073","'?'s'","0","1","'?'es'","'ch'es'","'?'","'bad (be...).'","'stem vi.'","''","''","null","null","1","'2020-08-14T20:52:00.553+00:00'","'2020-08-14T20:52:00.553+00:00'"
"1074","'?'s'","0","2","'?'es+t'","'ch'est'","''","'bad, brutal, contemptuous, cruel, despicable, evil, mean, overbearing, scornful, (lit. He is...).'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.56+00:00'","'2020-08-14T20:52:00.56+00:00'"
"1075","'?'s'","0","3","'[?]'es+t'","'q'est'","''","'bad (it is...).'","'vi.'","'[see also q's]'","''","null","null","1","'2020-08-14T20:52:00.573+00:00'","'2020-08-14T20:52:00.573+00:00'"
"1076","'?'s'","0","4","'s+?'es+t'","'sch'est'","''","'brutality, cruelty.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.582+00:00'","'2020-08-14T20:52:00.582+00:00'"
"1077","'?'s'","0","5","'hn+?'és+n'","'hnch'esn'","''","'depravity, sin, wrongdoing. (condition of being bad, evil'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.585+00:00'","'2020-08-14T20:52:00.585+00:00'"
"1078","'?'s'","0","6","'?[']és+m+ncut'","'chesmntsut'","''","'delinquent. (lit. He made himself a delinquent)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.59+00:00'","'2020-08-14T20:52:00.59+00:00'"
"1079","'?'s'","0","7","'s+?'és+m+ncut'","'sch'esmntsut'","''","'delinquency. (lit. making oneself bad)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.6+00:00'","'2020-08-14T20:52:00.6+00:00'"
"1080","'?'s'","0","8","'s+n+?'es+?'s+t+m+ncút'","'snch'esch'stmntsut'","''","'to be sorry, to feel remorse.'","'v.'","''","''","null","null","1","'2020-08-14T20:52:00.607+00:00'","'2020-08-14T20:52:00.607+00:00'"
"1081","'?'s'","0","9","'s+?'s+t+mín+?e?'","'sch'stminshesh'","''","'contempt, disdain, scorn. (lit. treating as bad)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.618+00:00'","'2020-08-14T20:52:00.618+00:00'"
"1082","'?'s'","0","10","'s+?'s=cín'","'sch'stsin'","'//'","'abuse (foul?mouthed...), billingsgate, curse.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.629+00:00'","'2020-08-14T20:52:00.629+00:00'"
"1083","'?'s'","0","11","'?'s=ci·n'+útm'","'ch'stsii'nutm'","''","'abominable, accursed, outrageous. (lit. it is accursed)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.636+00:00'","'2020-08-14T20:52:00.636+00:00'"
"1084","'?'s'","0","12","'?'s+?'s=ci·n'=íye?'","'ch'sch'stsii'niye''","''","'dispute. (lit. He exchanged mean words with another)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.649+00:00'","'2020-08-14T20:52:00.649+00:00'"
"1085","'?'s'","0","13","'s+?'s+?'s=ci·n'=íy'e?'","'sch'sch'stsii'ni'ye''","''","'argue, bicker, brawl, quarrel, debate. (lit. exchanging mean/angry words)'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.66+00:00'","'2020-08-14T20:52:00.66+00:00'"
"1086","'?'s'","0","14","'s+?'s+e·?=iye?'","'sch'seechiye''","''","'rock lichen. (skunk cabbage'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.678+00:00'","'2020-08-14T20:52:00.678+00:00'"
"1087","'?'s'","0","15","'?'s=ul'mx?'","'ch'su'lmkhw'","''","'badlands.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.685+00:00'","'2020-08-14T20:52:00.685+00:00'"
"1088","'?'s'","0","16","'hn+?'s=ílg?es'","'hnch'silgwes'","''","'bad?tempered, brutal, unkind. (lit. He is mean as to the heart.)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.69+00:00'","'2020-08-14T20:52:00.69+00:00'"
"1089","'?'s'","0","17","'s+n+?'s+s+m=ílg?es'","'snch'ssmilgwes'","''","'antipathy. (lit. feeling aversion at the heart)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.701+00:00'","'2020-08-14T20:52:00.701+00:00'"
"1090","'?'s'","0","18","'hn+?'s=ítk?e?'","'hnch'sitkwe''","''","'stagnant. (lit. bad water, bitter water)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.707+00:00'","'2020-08-14T20:52:00.707+00:00'"
"1091","'?'s'","0","19","'s+?'és=ep'","'sch'esep'","''","'skunk. (lit. bad bottom)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.716+00:00'","'2020-08-14T20:52:00.716+00:00'"
"1092","'?'s'","0","20","'s+?'s=í?t+m+n'","'sch'sichtmn'","''","'abuse. (lit. treating wrongly with the hand)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.72+00:00'","'2020-08-14T20:52:00.72+00:00'"
"1093","'?'s'","0","21","'s+?'s+t=íl'?'","'sch'sti'lsh'","''","'demoralization. (lit. becoming spoiled)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.725+00:00'","'2020-08-14T20:52:00.725+00:00'"
"1094","'?'s'","0","22","'s+?'s+t=íl'?+m'","'sch'sti'lshm'","''","'depravation. (lit. making someone/some­thing bad)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.73+00:00'","'2020-08-14T20:52:00.73+00:00'"
"1095","'?'s'","0","23","'*s+?'s+?'s=níx?'","'sch'schsnikhw'","''","'abhorred.'","'v.'","''","''","null","null","1","'2020-08-14T20:52:00.741+00:00'","'2020-08-14T20:52:00.741+00:00'"
"1096","'?'s'","0","24","'?'s=qin+m'","'ch'sqinm'","''","'h/s threw off (waste matter) from the body.'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.753+00:00'","'2020-08-14T20:52:00.753+00:00'"
"1097","'?'s'","0","25","'s+?'[e]s=qín+m'","'sch'sqinm'","''","'defecation. (lit. excretion through the intestines)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.759+00:00'","'2020-08-14T20:52:00.759+00:00'"
"1098","'?'s'","0","26","'s+ni?+?'és+?'s+s+m=en?'","'sni'ch'esch'ssmench'","''","'constipation, upset stomach. (lit. something going wrong with the bowels)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.77+00:00'","'2020-08-14T20:52:00.77+00:00'"
"1099","'?'s'","0","27","'?'s=í?t+me?nt?s'","'ch'sichtments'","'?'","'botch. (lit. He repaired it clumsily)'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.775+00:00'","'2020-08-14T20:52:00.775+00:00'"
"1100","'?'s'","0","28","'?'s=cín+m?nt?s'","'ch'stsinmnts'","''","'assail, curse, damn, (lit. he spoke evil words to him).'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.786+00:00'","'2020-08-14T20:52:00.786+00:00'"
"1101","'?'s'","0","29","'?'s+?'s=ci·n'=iy'e??l'?'","'ch'sch'stsii'ni'ye''lsh'","''","'debate. (lit. they quarreled)'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.79+00:00'","'2020-08-14T20:52:00.79+00:00'"
"1102","'?'s'","0","30","'?'s+t=íl'??st?m'","'ch'sti'lshstm'","''","'deprave, spoiled (h/s was...). (lit. He was caused to become bad)'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.798+00:00'","'2020-08-14T20:52:00.798+00:00'"
"1103","'?'s'","0","31","'?'s+t=íl'??stu?s'","'ch'sti'lshstus'","''","'corrupt, deprave. (lit. He made it bad)'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.803+00:00'","'2020-08-14T20:52:00.803+00:00'"
"1104","'?'s'","0","32","'?'s+t+mí?nt?s'","'ch'stmints'","''","'hated (He...him), resented (H/s...it very much).'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.809+00:00'","'2020-08-14T20:52:00.809+00:00'"
"1105","'?'s'","0","33","'?i+s+?'s+?'s+?=nix??s'","'chisch'sch'schnikhws'","''","'disdain, despise. (lit. h/s loathes me)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.819+00:00'","'2020-08-14T20:52:00.819+00:00'"
"1106","'?'s'","0","34","'?is+?'s+?'s+?s=nix??s'","'chisch'sch'schsnikhws'","''","'despises.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.825+00:00'","'2020-08-14T20:52:00.825+00:00'"
"1107","'?'s'","0","35","'?is+s+?'s+?'s+?s=nix?'","'chissch'sch'schsnikhw'","''","'detest. (lit. I am custom­arily hated)'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.84+00:00'","'2020-08-14T20:52:00.84+00:00'"
"1108","'?'s'","0","36","'s+?'s+?'s=níx?'","'sch'schsnikhw'","''","'abhor (to...).'","'vt.'","''","''","null","null","1","'2020-08-14T20:52:00.852+00:00'","'2020-08-14T20:52:00.852+00:00'"
"1109","'?'s'","0","37","'?'s=cin+m?nt?s x?a x?es+t'","'ch'stsinmnts khwa qhest'","'§'","'blasphemy, profanity.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.861+00:00'","'2020-08-14T20:52:00.861+00:00'"
"1110","'?'s'","0","38","'hn+?á?p=alqs ?'es+t'","'hn?a'palqs ch'est'","''","'evil. (lit. He is extremely evil)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.871+00:00'","'2020-08-14T20:52:00.871+00:00'"
"1111","'?'s'","0","39","'hn+?áp=alqs ?'es+t'","'hn?apalqs ch'est'","''","'atrocious. (lit. He is extreme­ly evil)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.885+00:00'","'2020-08-14T20:52:00.885+00:00'"
"1112","'?'s'","0","40","'?'s+e?+cég?+t'","'ch'se?tsegwt'","''","'cad, churl. (lit. He has bad manners?an ungentlemanly man)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.889+00:00'","'2020-08-14T20:52:00.889+00:00'"
"1113","'?'s'","0","41","'?'s+e?+cég?+t he s+mi?yem'","'ch'se?tsegwt he smi'yem'","''","'cotquean. (lit. woman of bad manners)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.899+00:00'","'2020-08-14T20:52:00.899+00:00'"
"1114","'?'s'","0","42","'s+?'s=cín+m+n ?en+g?ís+t'","'sch'stsinmn ?engwist'","''","'blasphemy. (lit. speaking evil of the One on High)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.903+00:00'","'2020-08-14T20:52:00.903+00:00'"
"1115","'?'s'","0","43","'tel' ci' ?'es+t+íl'??st?m'","'te'l tsi' ch'esti'lshstm'","''","'degenerate. (lit. He was made worse)'","'v.'","''","''","null","null","1","'2020-08-14T20:52:00.919+00:00'","'2020-08-14T20:52:00.919+00:00'"
"1116","'?'s'","0","44","'?'s+?'s+t+men+? le·swíp'","'ch'sch'stmen? leeswip'","''","'anti?Semite.'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.928+00:00'","'2020-08-14T20:52:00.928+00:00'"
"1117","'?'s'","0","45","'lut ?'es+t'","'lut ch'est'","''","'amoral. (lit. It is not bad)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.931+00:00'","'2020-08-14T20:52:00.931+00:00'"
"1118","'?'s'","0","46","'?e+?'is+e?+ceg?+t'","'?ech'ise?tsegwt'","''","'boor. (lit. one who has bad manners)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:00.935+00:00'","'2020-08-14T20:52:00.935+00:00'"
"1119","'?'?'","0","1","'?'é??nt?eli?s'","'ch'eshntelis'","'?'","'conform. (lit. He went along with us. He conformed his behavior with ours)'","'vt.'","'[see also ??]'","''","null","null","1","'2020-08-14T20:52:00.939+00:00'","'2020-08-14T20:52:00.939+00:00'"
"1120","'?'t'","0","1","'?'et'","'ch'et'","'?'","'beat, tick. nod. '","'stem vt.'","''","''","null","null","1","'2020-08-14T20:52:00.949+00:00'","'2020-08-14T20:52:00.949+00:00'"
"1121","'?'t'","0","2","'u·+?'t+?'t+?'t'","'uuch'tch'tch't'","''","'chuckle. (lit. He laughed quietly by nodding repeatedly)'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:00.952+00:00'","'2020-08-14T20:52:00.952+00:00'"
"1122","'?'t?'","0","1","'?'íte?'","'ch'ite''","'?'","'near (be...).'","'stem vi.'","''","''","null","null","1","'2020-08-14T20:52:00.96+00:00'","'2020-08-14T20:52:00.96+00:00'"
"1123","'?'t?'","0","2","'?'+?'ite?'","'ch'ch'ite''","''","'close, near.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.966+00:00'","'2020-08-14T20:52:00.966+00:00'"
"1124","'?'t?'","0","3","'t+?'íte?+m?nt?s'","'tch'ite'mnts'","'?'","'to approach. (lit. He came close to him)'","'v.'","''","''","null","null","1","'2020-08-14T20:52:00.976+00:00'","'2020-08-14T20:52:00.976+00:00'"
"1125","'?'t''","1","1","'?'et''","'ch'et''","'?'","'chop (off), cut (off completely), separate, sever.'","'vi., vt.'","''","''","null","null","1","'2020-08-14T20:52:00.986+00:00'","'2020-08-14T20:52:00.986+00:00'"
"1126","'?'t''","1","2","'hn+?'t'=ús?nt?m'","'hnch't'usntm'","'?'","'decapitated. (lit. He was decapitated)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:00.996+00:00'","'2020-08-14T20:52:00.996+00:00'"
"1127","'?'t''","2","1","'?'t[']'","'ch't'","'?'","'brown. (horse'","'n.'","''","''","null","null","1","'2020-08-14T20:52:01.003+00:00'","'2020-08-14T20:52:01.003+00:00'"
"1128","'?'t''","2","2","'t+?'t'=élx?'","'tch't'elkhw'","''","'brown. (lit. A horse with brown fur (hide('","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.01+00:00'","'2020-08-14T20:52:01.01+00:00'"
"1129","'?'t''","3","1","'?et'+?'et''","'chet'ch'et''","'?'","'blackbird.'","'n.'","'[see also t'?'1]'","''","null","null","1","'2020-08-14T20:52:01.02+00:00'","'2020-08-14T20:52:01.02+00:00'"
"1130","'?'t''","3","2","'is+?'át'+?'at[']+i?'","'isch'at'ch'atish'","''","'chirrup. (lit. The bird is uttering a series of chirps)'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:01.033+00:00'","'2020-08-14T20:52:01.033+00:00'"
"1131","'?'w'","1","1","'?'ew'","'ch'ew'","'?'","'nostalgic.'","'stem adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.05+00:00'","'2020-08-14T20:52:01.05+00:00'"
"1132","'?'w'","2","1","'?'u'","'ch'u'","'?'","'absent, away, gone, missing.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.069+00:00'","'2020-08-14T20:52:01.069+00:00'"
"1133","'?'w'","2","2","'?'uw'","'ch'uw!'","''","'absent (he is...).'","'vi.'","''","''","null","null","1","'2020-08-14T20:52:01.082+00:00'","'2020-08-14T20:52:01.082+00:00'"
"1134","'?'w'","2","3","'?'u·'","'ch'uu!'","''","'blank, empty, nothing there.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.09+00:00'","'2020-08-14T20:52:01.09+00:00'"
"1135","'?'w'","2","4","'s+?'uw'","'sch'uw'","''","'abscence. (lit. being gone away)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:01.105+00:00'","'2020-08-14T20:52:01.105+00:00'"
"1136","'?'w'","2","5","'?'uw+ín'?'","'ch'uwi'nsh'","''","'barely, hardly. (barely'","'adv.'","''","''","null","null","1","'2020-08-14T20:52:01.12+00:00'","'2020-08-14T20:52:01.12+00:00'"
"1137","'?'w'","2","6","'hn+?'uw+p=ílg?es'","'hnch'uwpilgwes'","'//'","'lit. He was lonely.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.132+00:00'","'2020-08-14T20:52:01.132+00:00'"
"1138","'?'w'","2","7","'?'uw+?'uw=úl'umx?'","'ch'uwch'uwu'lumkhw'","''","'eeri[e], weird. (eerie. (lit. It is a territory that is usually without people, a lonely, weird, mysterious place)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.138+00:00'","'2020-08-14T20:52:01.138+00:00'"
"1139","'?'w?'","0","1","'?'íwe?'","'ch'iwe''","'?'","'father (...of deceased mother).'","'n.'","''","''","null","null","1","'2020-08-14T20:52:01.151+00:00'","'2020-08-14T20:52:01.151+00:00'"
"1140","'?'w''","0","1","'?'ew''","'ch'e'w'","'?'","'cylinder. (lit. to be large, cylinder shaped)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:52:01.157+00:00'","'2020-08-14T20:52:01.157+00:00'"
"1141","'?'w''","0","2","'t+?'éw'=e?t'","'tch'e'wecht'","'//'","'bough, limb. (lit. a large arm (hand)'","'n.'","''","''","null","null","1","'2020-08-14T20:52:01.167+00:00'","'2020-08-14T20:52:01.167+00:00'"
